line,filename,tool,target,type,num_configs,variability
72,loader.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
805,tls1.c,IKOS,axtls_2_1_4,signed-int-overflow,501,True
360,gen_cert.c,IKOS,axtls_2_1_4,null-pointer-deref,311,True
233,aes.c,IKOS,axtls_2_1_4,unreachable,127,True
539,proc.c,IKOS,axtls_2_1_4,ignored-store,888,True
211,tls1.c,IKOS,axtls_2_1_4,unknown-memory-access,265,True
792,proc.c,IKOS,axtls_2_1_4,ignored-store,463,True
262,md5.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
1392,bigint.c,IKOS,axtls_2_1_4,signed-int-overflow,501,True
199,aes.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
62,tls1_svr.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
276,md5.c,IKOS,axtls_2_1_4,buffer-overflow,559,True
393,axssl.c,IKOS,axtls_2_1_4,unreachable,72,True
389,tls1_svr.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
301,axtlswrap.c,IKOS,axtls_2_1_4,unreachable,55,True
785,proc.c,IKOS,axtls_2_1_4,ignored-store,463,True
479,proc.c,IKOS,axtls_2_1_4,unknown-memory-access,888,True
89,rsa.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
1278,tls1.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
1180,tls1.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
113,md5.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
174,loader.c,IKOS,axtls_2_1_4,buffer-overflow,501,True
97,axssl.c,IKOS,axtls_2_1_4,unreachable,72,True
330,crypto_misc.c,IKOS,axtls_2_1_4,signed-int-underflow,319,True
1032,bigint.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
209,axssl.c,IKOS,axtls_2_1_4,buffer-overflow,337,True
1089,tls1.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
374,loader.c,IKOS,axtls_2_1_4,null-pointer-deref,222,True
50,htpasswd.c,IKOS,axtls_2_1_4,buffer-overflow,468,True
361,gen_cert.c,IKOS,axtls_2_1_4,unreachable,146,True
382,asn1.c,IKOS,axtls_2_1_4,signed-int-overflow,501,True
394,aes.c,IKOS,axtls_2_1_4,buffer-overflow,297,True
1307,tls1.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
802,proc.c,IKOS,axtls_2_1_4,unknown-memory-access,463,True
271,rsa.c,IKOS,axtls_2_1_4,buffer-overflow,165,True
316,axtlswrap.c,IKOS,axtls_2_1_4,unreachable,55,True
631,tls1.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
107,asn1.c,IKOS,axtls_2_1_4,signed-int-overflow,501,True
232,axssl.c,IKOS,axtls_2_1_4,unreachable,72,True
110,rsa.c,IKOS,axtls_2_1_4,buffer-overflow,501,True
100,proc.c,IKOS,axtls_2_1_4,null-pointer-deref,888,True
365,p12.c,IKOS,axtls_2_1_4,signed-int-overflow,128,True
547,proc.c,IKOS,axtls_2_1_4,unknown-memory-access,888,True
1710,tls1.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
377,axtlswrap.c,IKOS,axtls_2_1_4,buffer-overflow,529,True
1131,bigint.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
1130,tls1.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
1076,proc.c,IKOS,axtls_2_1_4,unknown-memory-access,410,True
192,axhttpd.c,IKOS,axtls_2_1_4,signed-int-overflow,1000,False
317,aes.c,IKOS,axtls_2_1_4,signed-int-underflow,111,True
200,sha256.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
456,asn1.c,IKOS,axtls_2_1_4,signed-int-overflow,501,True
170,axhttpd.c,IKOS,axtls_2_1_4,signed-int-overflow,1000,False
116,htpasswd.c,IKOS,axtls_2_1_4,ignored-call-side-effect,468,True
252,axtlswrap.c,IKOS,axtls_2_1_4,unreachable,55,True
411,axssl.c,IKOS,axtls_2_1_4,unreachable,72,True
265,proc.c,IKOS,axtls_2_1_4,ignored-call-side-effect,450,True
224,axtlswrap.c,IKOS,axtls_2_1_4,unreachable,55,True
272,sha256.c,IKOS,axtls_2_1_4,buffer-overflow,501,True
315,asn1.c,IKOS,axtls_2_1_4,free,501,True
1857,tls1.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
138,sha1.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
307,axssl.c,IKOS,axtls_2_1_4,unreachable,72,True
1421,bigint.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
395,tls1_svr.c,IKOS,axtls_2_1_4,null-pointer-deref,251,True
360,asn1.c,IKOS,axtls_2_1_4,buffer-overflow,501,True
141,gen_cert.c,IKOS,axtls_2_1_4,buffer-overflow,165,True
256,tls1.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
244,axssl.c,IKOS,axtls_2_1_4,buffer-overflow,337,True
766,asn1.c,IKOS,axtls_2_1_4,buffer-overflow,501,True
305,asn1.c,IKOS,axtls_2_1_4,free,270,True
790,proc.c,IKOS,axtls_2_1_4,ignored-call-side-effect,463,True
282,loader.c,IKOS,axtls_2_1_4,unreachable,169,True
557,proc.c,IKOS,axtls_2_1_4,unknown-memory-access,888,True
321,tls1_svr.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
233,axtlswrap.c,IKOS,axtls_2_1_4,unreachable,55,True
296,proc.c,IKOS,axtls_2_1_4,unknown-memory-access,450,True
188,gen_cert.c,IKOS,axtls_2_1_4,unreachable,165,True
711,bigint.c,IKOS,axtls_2_1_4,signed-int-underflow,501,True
1255,bigint.c,IKOS,axtls_2_1_4,null-pointer-deref,180,True
229,bigint.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
673,proc.c,IKOS,axtls_2_1_4,unknown-memory-access,463,True
905,tls1.c,IKOS,axtls_2_1_4,buffer-overflow,501,True
131,asn1.c,IKOS,axtls_2_1_4,signed-int-overflow,501,True
959,bigint.c,IKOS,axtls_2_1_4,null-pointer-deref,246,True
299,proc.c,IKOS,axtls_2_1_4,unknown-memory-access,450,True
344,asn1.c,IKOS,axtls_2_1_4,signed-int-overflow,501,True
340,crypto_misc.c,IKOS,axtls_2_1_4,signed-int-overflow,319,True
1104,proc.c,IKOS,axtls_2_1_4,ignored-call-side-effect,410,True
452,bigint.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
650,proc.c,IKOS,axtls_2_1_4,null-pointer-deref,463,True
90,crypto_misc.c,IKOS,axtls_2_1_4,signed-int-overflow,501,True
613,tls1.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
209,rsa.c,IKOS,axtls_2_1_4,buffer-overflow,270,True
214,axhttpd.c,IKOS,axtls_2_1_4,buffer-overflow,1000,False
186,sha1.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
380,p12.c,IKOS,axtls_2_1_4,signed-int-overflow,128,True
155,axtlswrap.c,IKOS,axtls_2_1_4,unreachable,55,True
139,gen_cert.c,IKOS,axtls_2_1_4,buffer-overflow,165,True
1271,tls1.c,IKOS,axtls_2_1_4,ignored-store,501,True
206,bigint.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
282,proc.c,IKOS,axtls_2_1_4,ignored-call-side-effect,450,True
360,axhttpd.c,IKOS,axtls_2_1_4,null-pointer-deref,888,True
296,bigint.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
279,md5.c,IKOS,axtls_2_1_4,buffer-overflow,559,True
633,axhttpd.c,IKOS,axtls_2_1_4,null-pointer-deref,463,True
517,proc.c,IKOS,axtls_2_1_4,null-pointer-deref,888,True
473,p12.c,IKOS,axtls_2_1_4,buffer-overflow,180,True
375,axssl.c,IKOS,axtls_2_1_4,unreachable,72,True
478,bigint.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
407,axssl.c,IKOS,axtls_2_1_4,unreachable,72,True
339,axtlswrap.c,IKOS,axtls_2_1_4,unreachable,55,True
289,bigint.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
359,axhttpd.c,IKOS,axtls_2_1_4,null-pointer-deref,1000,False
1946,tls1.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
730,asn1.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
1244,proc.c,IKOS,axtls_2_1_4,unknown-memory-access,888,True
456,p12.c,IKOS,axtls_2_1_4,signed-int-overflow,180,True
414,axhttpd.c,IKOS,axtls_2_1_4,unreachable,112,True
1819,tls1.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
217,axssl.c,IKOS,axtls_2_1_4,ignored-call-side-effect,337,True
1568,tls1.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
1676,tls1.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
263,loader.c,IKOS,axtls_2_1_4,unreachable,222,True
333,axssl.c,IKOS,axtls_2_1_4,signed-int-overflow,337,True
321,axtlswrap.c,IKOS,axtls_2_1_4,unreachable,55,True
833,proc.c,IKOS,axtls_2_1_4,unknown-memory-access,463,True
144,gen_cert.c,IKOS,axtls_2_1_4,buffer-overflow,165,True
969,tls1.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
217,sha1.c,IKOS,axtls_2_1_4,buffer-overflow,501,True
1471,tls1.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
297,p12.c,IKOS,axtls_2_1_4,signed-int-overflow,128,True
1527,tls1.c,IKOS,axtls_2_1_4,ignored-memory-set,501,True
1251,tls1.c,IKOS,axtls_2_1_4,buffer-overflow,501,True
273,axtlswrap.c,IKOS,axtls_2_1_4,unreachable,55,True
1283,tls1.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
378,tls1.c,IKOS,axtls_2_1_4,buffer-overflow,501,True
357,x509.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
108,rsa.c,IKOS,axtls_2_1_4,buffer-overflow,501,True
352,bigint.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
1197,bigint.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
1436,tls1.c,IKOS,axtls_2_1_4,null-pointer-deref,501,True
267,axtlswrap.c,IKOS,axtls_2_1_4,unreachable,55,True
373,asn1.c,IKOS,axtls_2_1_4,signed-int-overflow,501,True
267,loader.c,IKOS,axtls_2_1_4,unreachable,169,True
270,rsa.c,IKOS,axtls_2_1_4,buffer-overflow,165,True
1116,proc.c,IKOS,axtls_2_1_4,buffer-overflow,410,True
308,p12.c,IKOS,axtls_2_1_4,signed-int-overflow,128,True
324,axtlswrap.c,IKOS,axtls_2_1_4,unreachable,55,True
137,proc.c,IKOS,axtls_2_1_4,ignored-store,888,True
388,bigint.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
226,proc.c,IKOS,axtls_2_1_4,null-pointer-deref,450,True
176,axhttpd.c,IKOS,axtls_2_1_4,signed-int-overflow,1000,False
721,asn1.c,IKOS,axtls_2_1_4,signed-int-overflow,501,True
786,tls1.c,IKOS,axtls_2_1_4,unknown-memory-access,501,True
