line,filename,tool,target,type,num_configs,variability
637,archival/libarchive/bz/blocksort.c,CBMC,busybox_1_28_0,overflow,325,True
186,networking/udhcp/dhcpd.c,CBMC,busybox_1_28_0,pointer dereference,486,True
425,miscutils/devfsd.c,CBMC,busybox_1_28_0,pointer dereference,276,True
2022,editors/awk.c,CBMC,busybox_1_28_0,overflow,478,True
216,coreutils/expand.c,CBMC,busybox_1_28_0,pointer dereference,462,True
675,editors/awk.c,CBMC,busybox_1_28_0,pointer dereference,478,True
72,networking/libiproute/ip_parse_common_args.c,CBMC,busybox_1_28_0,overflow,609,False
873,networking/wget.c,CBMC,busybox_1_28_0,pointer dereference,601,True
713,libbb/dump.c,CBMC,busybox_1_28_0,pointer dereference,609,False
12765,shell/ash.c,CBMC,busybox_1_28_0,pointer dereference,609,False
1591,archival/dpkg.c,CBMC,busybox_1_28_0,pointer dereference,238,True
754,procps/powertop.c,CBMC,busybox_1_28_0,pointer dereference,202,True
612,networking/libiproute/iplink.c,CBMC,busybox_1_28_0,overflow,416,True
842,archival/libarchive/decompress_gunzip.c,CBMC,busybox_1_28_0,overflow,609,False
1133,miscutils/hdparm.c,CBMC,busybox_1_28_0,overflow,303,True
554,networking/udhcp/dhcpc.c,CBMC,busybox_1_28_0,pointer dereference,494,True
6971,shell/ash.c,CBMC,busybox_1_28_0,pointer dereference,295,True
2329,editors/vi.c,CBMC,busybox_1_28_0,pointer dereference,209,True
1006,archival/libarchive/decompress_gunzip.c,CBMC,busybox_1_28_0,pointer dereference,609,False
345,networking/libiproute/libnetlink.c,CBMC,busybox_1_28_0,pointer dereference,609,False
2213,shell/hush.c,CBMC,busybox_1_28_0,pointer dereference,298,True
993,editors/awk.c,CBMC,busybox_1_28_0,pointer dereference,478,True
559,util-linux/fsck_minix.c,CBMC,busybox_1_28_0,overflow,173,True
79,networking/whois.c,CBMC,busybox_1_28_0,pointer dereference,301,True
842,networking/udhcp/dhcpd.c,CBMC,busybox_1_28_0,pointer dereference,486,True
1630,shell/hush.c,CBMC,busybox_1_28_0,pointer dereference,297,True
478,util-linux/fdisk_osf.c,CBMC,busybox_1_28_0,overflow,319,True
1134,libbb/lineedit.c,CBMC,busybox_1_28_0,pointer dereference,367,True
70,archival/libarchive/decompress_unxz.c,CBMC,busybox_1_28_0,overflow,590,True
559,libbb/hash_md5_sha.c,CBMC,busybox_1_28_0,pointer dereference,609,False
11003,shell/ash.c,CBMC,busybox_1_28_0,pointer dereference,300,True
5811,shell/hush.c,CBMC,busybox_1_28_0,assertion,428,True
1347,miscutils/less.c,CBMC,busybox_1_28_0,pointer dereference,280,True
447,util-linux/fdisk_sun.c,CBMC,busybox_1_28_0,array bounds,306,True
81,shell/shell_common.c,CBMC,busybox_1_28_0,pointer dereference,609,False
50,libbb/change_identity.c,CBMC,busybox_1_28_0,pointer dereference,609,False
4712,shell/ash.c,CBMC,busybox_1_28_0,pointer dereference,315,True
139,util-linux/switch_root.c,CBMC,busybox_1_28_0,overflow,318,True
600,networking/wget.c,CBMC,busybox_1_28_0,pointer dereference,601,True
1099,util-linux/mdev.c,CBMC,busybox_1_28_0,pointer dereference,577,True
67,libbb/inode_hash.c,CBMC,busybox_1_28_0,pointer dereference,609,False
2061,util-linux/mount.c,CBMC,busybox_1_28_0,pointer dereference,606,True
238,archival/lzop.c,CBMC,busybox_1_28_0,overflow,574,True
160,coreutils/cat.c,CBMC,busybox_1_28_0,pointer dereference,238,True
82,libbb/process_escape_sequence.c,CBMC,busybox_1_28_0,pointer dereference,609,False
563,coreutils/dd.c,CBMC,busybox_1_28_0,assertion,559,True
6632,shell/ash.c,CBMC,busybox_1_28_0,pointer dereference,609,False
1109,archival/gzip.c,CBMC,busybox_1_28_0,pointer dereference,500,True
561,archival/libarchive/unxz/xz_dec_lzma2.c,CBMC,busybox_1_28_0,pointer dereference,590,True
1323,networking/udhcp/dhcpc.c,CBMC,busybox_1_28_0,pointer dereference,494,True
154,loginutils/getty.c,CBMC,busybox_1_28_0,overflow,292,True
347,coreutils/printf.c,CBMC,busybox_1_28_0,pointer dereference,532,True
896,networking/udhcp/dhcpc.c,CBMC,busybox_1_28_0,overflow,494,True
729,coreutils/test.c,CBMC,busybox_1_28_0,pointer dereference,595,True
921,archival/libarchive/bz/blocksort.c,CBMC,busybox_1_28_0,array bounds,325,True
1957,util-linux/fdisk.c,CBMC,busybox_1_28_0,pointer dereference,598,True
466,miscutils/conspy.c,CBMC,busybox_1_28_0,pointer dereference,310,True
112,coreutils/head.c,CBMC,busybox_1_28_0,overflow,190,True
1329,miscutils/less.c,CBMC,busybox_1_28_0,assertion,280,True
81,util-linux/rev.c,CBMC,busybox_1_28_0,overflow,318,True
754,coreutils/test.c,CBMC,busybox_1_28_0,pointer dereference,595,True
73,libbb/hash_md5_sha.c,CBMC,busybox_1_28_0,pointer dereference,609,False
675,coreutils/ls.c,CBMC,busybox_1_28_0,overflow,609,False
7962,shell/hush.c,CBMC,busybox_1_28_0,pointer dereference,397,True
348,libbb/xfuncs_printf.c,CBMC,busybox_1_28_0,overflow,609,False
1111,networking/wget.c,CBMC,busybox_1_28_0,pointer dereference,108,True
442,networking/libiproute/iptunnel.c,CBMC,busybox_1_28_0,pointer dereference,418,True
1546,shell/hush.c,CBMC,busybox_1_28_0,pointer dereference,609,False
343,util-linux/ipcs.c,CBMC,busybox_1_28_0,pointer dereference,310,True
702,archival/libarchive/decompress_gunzip.c,CBMC,busybox_1_28_0,overflow,609,False
211,miscutils/man.c,CBMC,busybox_1_28_0,pointer dereference,309,True
