line,filename,tool,target,type,num_configs,variability,automatic_features
327,login.c,clang,busybox_1_28_0,Logic error,482,True,"['CONFIG_MOUNT', '-CONFIG_PAM', 'CONFIG_LOGIN']"
217,cp.c,clang,busybox_1_28_0,Memory error,724,True,['CONFIG_CP']
408,conf.c,clang,busybox_1_28_0,Logic error,1000,False,
835,tftp.c,clang,busybox_1_28_0,Logic error,475,True,"['CONFIG_FEATURE_EDITING_MAX_LEN', 'CONFIG_MOUNT', 'CONFIG_FEATURE_EDITING', 'CONFIG_UDHCP_DEBUG', 'CONFIG_TFTPD', 'CONFIG_FEATURE_EDITING_HISTORY', 'CONFIG_TAR']"
530,fdisk.c,clang,busybox_1_28_0,Logic error,472,True,"['CONFIG_FEATURE_FDISK_WRITABLE', 'CONFIG_FEATURE_SUN_LABEL', 'CONFIG_FDISK', 'CONFIG_MOUNT', 'CONFIG_UDHCP_DEBUG', 'CONFIG_TAR']"
84,data_extract_to_command.c,clang,busybox_1_28_0,Security,335,True,"['CONFIG_FEATURE_IPV6', 'CONFIG_FEATURE_EDITING_MAX_LEN', 'CONFIG_FEATURE_EDITING', 'CONFIG_FEATURE_TAR_TO_COMMAND', 'CONFIG_LESS', 'CONFIG_UDHCP_DEBUG', 'CONFIG_FEATURE_EDITING_HISTORY', 'CONFIG_FEATURE_TAR_LONG_OPTIONS', 'CONFIG_TAR', 'CONFIG_FEATURE_LESS_MAXLINES', 'CONFIG_INIT_TERMINAL_TYPE']"
2223,gzip.c,clang,busybox_1_28_0,Dead store,28,True,"['CONFIG_FEATURE_IPV6', 'CONFIG_FEATURE_EDITING_MAX_LEN', 'CONFIG_FEATURE_FDISK_WRITABLE', 'CONFIG_UNICODE_SUPPORT', 'CONFIG_FEATURE_MIME_CHARSET', 'CONFIG_GZIP', 'CONFIG_FEATURE_UTMP', 'CONFIG_LAST_SUPPORTED_WCHAR', '-CONFIG_GUNZIP', 'CONFIG_CHAT', 'CONFIG_IFUPDOWN_UDHCPC_CMD_OPTIONS', 'CONFIG_DEFAULT_DEPMOD_FILE', 'CONFIG_HTTPD', 'CONFIG_FDISK', 'CONFIG_MOUNT', 'CONFIG_DEFAULT_MODULES_DIR', 'CONFIG_WGET', 'CONFIG_FEATURE_EDITING', 'CONFIG_SUBST_WCHAR', 'CONFIG_LESS', 'CONFIG_LS', 'CONFIG_UDHCP_DEBUG', 'CONFIG_FEATURE_EDITING_HISTORY', 'CONFIG_HDPARM', '-CONFIG_FEATURE_GZIP_LONG_OPTIONS', 'CONFIG_TAR', '-CONFIG_FEATURE_GZIP_DECOMPRESS', 'CONFIG_FEATURE_LESS_MAXLINES', 'CONFIG_IFUPDOWN_IFSTATE_PATH', '-CONFIG_FEATURE_GUNZIP_LONG_OPTIONS', '-CONFIG_FEATURE_GZIP_LEVELS', '-CONFIG_ZCAT', 'CONFIG_UDHCPC_SLACK_FOR_BUGGY_SERVERS', 'CONFIG_DATE', 'CONFIG_INETD', 'CONFIG_TOP']"
173,reformime.c,clang,busybox_1_28_0,Security,669,True,"['CONFIG_FEATURE_MIME_CHARSET', 'CONFIG_UDHCP_DEBUG', 'CONFIG_REFORMIME']"
9057,ash.c,clang,busybox_1_28_0,Logic error,519,True,"['CONFIG_FEATURE_UTMP', 'CONFIG_MOUNT', 'CONFIG_ASH_ALIAS']"
601,pw_encrypt.c,clang,busybox_1_28_0,Dead store,693,True,"['CONFIG_UDHCP_DEBUG', 'CONFIG_USE_BB_CRYPT']"
