line,filename,tool,target,type,num_configs,variability
1587,editors/sed.c,CBMC,busybox_1_28_0,pointer dereference,1,False
292,archival/libarchive/bz/bzlib.c,CBMC,busybox_1_28_0,pointer dereference,1,False
188,coreutils/tr.c,CBMC,busybox_1_28_0,overflow,1,False
5546,shell/hush.c,CBMC,busybox_1_28_0,overflow,1,False
1991,editors/vi.c,CBMC,busybox_1_28_0,overflow,1,False
189,miscutils/rx.c,CBMC,busybox_1_28_0,overflow,1,False
206,archival/lzop.c,CBMC,busybox_1_28_0,pointer dereference,1,False
601,networking/udhcp/dhcpc.c,CBMC,busybox_1_28_0,pointer dereference,1,False
389,archival/libarchive/decompress_bunzip2.c,CBMC,busybox_1_28_0,pointer dereference,1,False
507,miscutils/hdparm.c,CBMC,busybox_1_28_0,pointer dereference,1,False
59,util-linux/uevent.c,CBMC,busybox_1_28_0,overflow,1,False
199,util-linux/volume_id/util.c,CBMC,busybox_1_28_0,overflow,1,False
175,libbb/parse_config.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1383,networking/ifupdown.c,CBMC,busybox_1_28_0,pointer dereference,1,False
709,networking/tls_pstm.c,CBMC,busybox_1_28_0,pointer dereference,1,False
861,miscutils/less.c,CBMC,busybox_1_28_0,pointer dereference,1,False
303,networking/nameif.c,CBMC,busybox_1_28_0,pointer dereference,1,False
475,procps/ps.c,CBMC,busybox_1_28_0,overflow,1,False
913,editors/vi.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1309,util-linux/fsck_minix.c,CBMC,busybox_1_28_0,overflow,1,False
14,<builtin-library-fwrite>,CBMC,busybox_1_28_0,pointer dereference,1,False
74,util-linux/renice.c,CBMC,busybox_1_28_0,pointer dereference,1,False
98,init/halt.c,CBMC,busybox_1_28_0,overflow,1,False
416,miscutils/fbsplash.c,CBMC,busybox_1_28_0,pointer dereference,1,False
8027,shell/hush.c,CBMC,busybox_1_28_0,pointer dereference,1,False
608,shell/math.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1234,util-linux/fdisk.c,CBMC,busybox_1_28_0,pointer dereference,1,False
474,libbb/lineedit.c,CBMC,busybox_1_28_0,pointer dereference,1,False
856,util-linux/fdisk_sgi.c,CBMC,busybox_1_28_0,overflow,1,False
465,networking/udhcp/d6_dhcpc.c,CBMC,busybox_1_28_0,overflow,1,False
869,networking/traceroute.c,CBMC,busybox_1_28_0,pointer dereference,1,False
951,editors/awk.c,CBMC,busybox_1_28_0,pointer dereference,1,False
503,runit/svlogd.c,CBMC,busybox_1_28_0,overflow,1,False
288,networking/tls_pstm.c,CBMC,busybox_1_28_0,pointer dereference,1,False
241,util-linux/readprofile.c,CBMC,busybox_1_28_0,overflow,1,False
814,networking/libiproute/iproute.c,CBMC,busybox_1_28_0,pointer dereference,1,False
386,editors/ed.c,CBMC,busybox_1_28_0,pointer dereference,1,False
416,init/bootchartd.c,CBMC,busybox_1_28_0,overflow,1,False
877,archival/lzop.c,CBMC,busybox_1_28_0,pointer dereference,1,False
8419,shell/hush.c,CBMC,busybox_1_28_0,pointer dereference,1,False
365,procps/powertop.c,CBMC,busybox_1_28_0,overflow,1,False
201,procps/iostat.c,CBMC,busybox_1_28_0,overflow,1,False
625,archival/unzip.c,CBMC,busybox_1_28_0,overflow,1,False
137,libbb/pw_encrypt_md5.c,CBMC,busybox_1_28_0,overflow,1,False
377,networking/libiproute/ipaddress.c,CBMC,busybox_1_28_0,pointer dereference,1,False
14,libbb/print_numbered_lines.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1282,networking/tls.c,CBMC,busybox_1_28_0,pointer dereference,1,False
3985,editors/vi.c,CBMC,busybox_1_28_0,pointer dereference,1,False
326,util-linux/mkfs_reiser.c,CBMC,busybox_1_28_0,pointer dereference,1,False
857,editors/sed.c,CBMC,busybox_1_28_0,overflow,1,False
1418,editors/sed.c,CBMC,busybox_1_28_0,overflow,1,False
1256,util-linux/fdisk.c,CBMC,busybox_1_28_0,overflow,1,False
279,libbb/pw_encrypt_des.c,CBMC,busybox_1_28_0,overflow,1,False
117,coreutils/echo.c,CBMC,busybox_1_28_0,pointer dereference,1,False
374,archival/lzop.c,CBMC,busybox_1_28_0,overflow,1,False
320,util-linux/mkfs_vfat.c,CBMC,busybox_1_28_0,overflow,1,False
73,coreutils/sum.c,CBMC,busybox_1_28_0,overflow,1,False
887,archival/libarchive/bz/blocksort.c,CBMC,busybox_1_28_0,overflow,1,False
66,libpwdgrp/uidgid_get.c,CBMC,busybox_1_28_0,pointer dereference,1,False
21,archival/libarchive/data_extract_all.c,CBMC,busybox_1_28_0,array bounds,1,False
318,libbb/procps.c,CBMC,busybox_1_28_0,pointer dereference,1,False
112,libbb/read_printf.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1264,networking/inetd.c,CBMC,busybox_1_28_0,overflow,1,False
1371,networking/httpd.c,CBMC,busybox_1_28_0,overflow,1,False
585,archival/libarchive/lzo1x_9x.c,CBMC,busybox_1_28_0,pointer dereference,1,False
53,libbb/pw_encrypt_sha.c,CBMC,busybox_1_28_0,overflow,1,False
890,archival/libarchive/bz/blocksort.c,CBMC,busybox_1_28_0,pointer dereference,1,False
44,archival/libarchive/open_transformer.c,CBMC,busybox_1_28_0,pointer dereference,1,False
2151,include/libbb.h,CBMC,busybox_1_28_0,overflow,1,False
716,util-linux/fsck_minix.c,CBMC,busybox_1_28_0,pointer dereference,1,False
82,coreutils/timeout.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1209,coreutils/ls.c,CBMC,busybox_1_28_0,pointer dereference,1,False
104,archival/libarchive/get_header_cpio.c,CBMC,busybox_1_28_0,pointer dereference,1,False
420,networking/telnetd.c,CBMC,busybox_1_28_0,overflow,1,False
310,archival/libarchive/decompress_uncompress.c,CBMC,busybox_1_28_0,assertion,1,False
2762,editors/vi.c,CBMC,busybox_1_28_0,pointer dereference,1,False
338,networking/telnetd.c,CBMC,busybox_1_28_0,pointer dereference,1,False
293,procps/kill.c,CBMC,busybox_1_28_0,overflow,1,False
252,networking/tls_pstm_mul_comba.c,CBMC,busybox_1_28_0,overflow,1,False
373,networking/libiproute/ipaddress.c,CBMC,busybox_1_28_0,pointer dereference,1,False
5778,shell/hush.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1056,archival/lzop.c,CBMC,busybox_1_28_0,pointer dereference,1,False
570,util-linux/fdisk_sun.c,CBMC,busybox_1_28_0,overflow,1,False
4171,editors/vi.c,CBMC,busybox_1_28_0,pointer,1,False
170,coreutils/fold.c,CBMC,busybox_1_28_0,overflow,1,False
1916,archival/gzip.c,CBMC,busybox_1_28_0,pointer dereference,1,False
316,networking/libiproute/iptunnel.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1220,coreutils/stty.c,CBMC,busybox_1_28_0,pointer dereference,1,False
875,libbb/hash_md5_sha.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1492,networking/httpd.c,CBMC,busybox_1_28_0,pointer dereference,1,False
401,procps/nmeter.c,CBMC,busybox_1_28_0,array bounds,1,False
364,util-linux/fdisk_osf.c,CBMC,busybox_1_28_0,pointer dereference,1,False
451,console-tools/loadfont.c,CBMC,busybox_1_28_0,overflow,1,False
2104,util-linux/fdisk.c,CBMC,busybox_1_28_0,overflow,1,False
1083,archival/dpkg.c,CBMC,busybox_1_28_0,pointer dereference,1,False
453,networking/wget.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1365,networking/udhcp/dhcpc.c,CBMC,busybox_1_28_0,pointer dereference,1,False
124,libbb/time.c,CBMC,busybox_1_28_0,overflow,1,False
463,archival/libarchive/decompress_gunzip.c,CBMC,busybox_1_28_0,overflow,1,False
1410,editors/vi.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1056,coreutils/stty.c,CBMC,busybox_1_28_0,pointer dereference,1,False
167,networking/ipcalc.c,CBMC,busybox_1_28_0,overflow,1,False
383,libbb/getopt32.c,CBMC,busybox_1_28_0,pointer dereference,1,False
246,procps/mpstat.c,CBMC,busybox_1_28_0,pointer dereference,1,False
2556,util-linux/fdisk.c,CBMC,busybox_1_28_0,pointer dereference,1,False
721,libbb/dump.c,CBMC,busybox_1_28_0,pointer dereference,1,False
268,shell/shell_common.c,CBMC,busybox_1_28_0,overflow,1,False
123,util-linux/renice.c,CBMC,busybox_1_28_0,pointer dereference,1,False
146,util-linux/hexdump.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1302,coreutils/stty.c,CBMC,busybox_1_28_0,overflow,1,False
1133,runit/svlogd.c,CBMC,busybox_1_28_0,pointer dereference,1,False
679,networking/inetd.c,CBMC,busybox_1_28_0,pointer dereference,1,False
88,libbb/copyfd.c,CBMC,busybox_1_28_0,overflow,1,False
1492,editors/awk.c,CBMC,busybox_1_28_0,pointer dereference,1,False
10125,shell/hush.c,CBMC,busybox_1_28_0,pointer dereference,1,False
729,libbb/hash_md5_sha.c,CBMC,busybox_1_28_0,overflow,1,False
1867,editors/awk.c,CBMC,busybox_1_28_0,overflow,1,False
628,runit/svlogd.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1245,coreutils/ls.c,CBMC,busybox_1_28_0,assertion,1,False
1018,procps/top.c,CBMC,busybox_1_28_0,assertion,1,False
2105,networking/httpd.c,CBMC,busybox_1_28_0,pointer dereference,1,False
294,util-linux/volume_id/hfs.c,CBMC,busybox_1_28_0,pointer dereference,1,False
498,networking/udhcp/common.c,CBMC,busybox_1_28_0,pointer dereference,1,False
675,libbb/hash_md5_sha.c,CBMC,busybox_1_28_0,overflow,1,False
1130,networking/inetd.c,CBMC,busybox_1_28_0,assertion,1,False
2450,editors/vi.c,CBMC,busybox_1_28_0,pointer dereference,1,False
804,networking/tftp.c,CBMC,busybox_1_28_0,pointer dereference,1,False
1060,findutils/find.c,CBMC,busybox_1_28_0,overflow,1,False
714,networking/tls_pstm.c,CBMC,busybox_1_28_0,overflow,1,False
408,archival/libarchive/unxz/xz_dec_lzma2.c,CBMC,busybox_1_28_0,pointer dereference,1,False
94,coreutils/tee.c,CBMC,busybox_1_28_0,pointer dereference,1,False
230,networking/libiproute/iptunnel.c,CBMC,busybox_1_28_0,pointer dereference,1,False
707,procps/top.c,CBMC,busybox_1_28_0,pointer dereference,1,False
9849,shell/hush.c,CBMC,busybox_1_28_0,pointer dereference,1,False
119,util-linux/losetup.c,CBMC,busybox_1_28_0,pointer dereference,1,False
